lang,hash_tags,place_id,index,url,max_position,userid,data_id,favorite,time_tweet,username,place,retweets,id_status,fullname,text_tweet,original_tweet
,,,316,821528713141460993,,,/inilahdotcom/status/821528713141460993?p=v,,Jan 17,inilahdotcom,,,,,"Didemo Petani Tembakau, Gubernur Ganjar Tenang dlvr.it/N7lyZp pic.twitter.com/irlE2gLEqY","<div class=""dir-ltr"" dir=""ltr"">  Didemo Petani Tembakau, <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> Tenang <a href=""https://t.co/bC6GkZi614"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/N7lyZp"" data-url=""http://dlvr.it/N7lyZp"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/N7lyZp"">dlvr.it/N7lyZp</a> <a href=""https://t.co/irlE2gLEqY"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821528710465454080"" dir=""ltr"" data-url=""https://twitter.com/inilahdotcom/status/821528713141460993/photo/1"" data-tco-id=""irlE2gLEqY"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/inilahdotcom/status/821528713141460993/photo/1"">pic.twitter.com/irlE2gLEqY</a>
</div>"
,,,317,821517463464480768,,,/Greeners_ID/status/821517463464480768?p=v,,Jan 17,Greeners_ID,,,,,#NEWS Ganjar Pranowo Cabut Izin Lingkungan PT Semen Indonesia di Rembang. bit.ly/2iCqIMl #greeners pic.twitter.com/vbeRtyFBmy,"<div class=""dir-ltr"" dir=""ltr"">  <a href=""/hashtag/NEWS?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#NEWS</a> <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Cabut Izin Lingkungan PT Semen Indonesia di Rembang. <a href=""https://t.co/UUsDegII5D"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://bit.ly/2iCqIMl"" data-url=""http://bit.ly/2iCqIMl"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://bit.ly/2iCqIMl"">bit.ly/2iCqIMl</a> <a href=""/hashtag/greeners?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#greeners</a> <a href=""https://t.co/vbeRtyFBmy"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821310620846800896"" dir=""ltr"" data-url=""https://twitter.com/Greeners_ID/status/821517463464480768/photo/1"" data-tco-id=""vbeRtyFBmy"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/Greeners_ID/status/821517463464480768/photo/1"">pic.twitter.com/vbeRtyFBmy</a>
</div>"
,,,318,821509041922813953,,,/VionaRachellia/status/821509041922813953?p=v,,Jan 17,VionaRachellia,,,,,Gaya Melanie Subono Berjuang Bersama Kartini Kendeng: Melanie mengaku kecewa dengan sikap Ganjar Pranowo. dlvr.it/N7ksqp,"<div class=""dir-ltr"" dir=""ltr"">  Gaya Melanie Subono Berjuang Bersama Kartini Kendeng: Melanie mengaku kecewa dengan sikap <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>. <a href=""https://t.co/RYvVejltCs"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/N7ksqp"" data-url=""http://dlvr.it/N7ksqp"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/N7ksqp"">dlvr.it/N7ksqp</a>
</div>"
,,,319,821469412326674432,,,/kppbanjarbaru/status/821469412326674432?p=v,,Jan 17,kppbanjarbaru,,,,,Himbauan Gubernur Jawa Tengah kepada jajaran PNS untuk ikut #AmnestiPajakm.antaranews.com/berita/606980/…,"<div class=""dir-ltr"" dir=""ltr"">  Himbauan <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> kepada jajaran PNS untuk ikut <a href=""/hashtag/AmnestiPajak?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#AmnestiPajak</a>  <a href=""https://t.co/nL04tVtxp4"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://m.antaranews.com/berita/606980/gubernur-jateng-ajak-pns-manfaatkan-amnesti-pajak#.WH2lbVcrbaw.twitter"" data-url=""http://m.antaranews.com/berita/606980/gubernur-jateng-ajak-pns-manfaatkan-amnesti-pajak#.WH2lbVcrbaw.twitter"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://m.antaranews.com/berita/606980/gubernur-jateng-ajak-pns-manfaatkan-amnesti-pajak#.WH2lbVcrbaw.twitter"">m.antaranews.com/berita/606980/…</a>
</div>"
,,,320,821466788030345216,,,/wartapolitik/status/821466788030345216?p=v,,Jan 17,wartapolitik,,,,,Keputusan Gubernur Ganjar Terkait Semen Rembang Dinilai Tipu-Tipu dlvr.it/N7hJWd,"<div class=""dir-ltr"" dir=""ltr"">  Keputusan <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> Terkait Semen Rembang Dinilai Tipu-Tipu <a href=""https://t.co/XblvqcwDaI"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/N7hJWd"" data-url=""http://dlvr.it/N7hJWd"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/N7hJWd"">dlvr.it/N7hJWd</a>
</div>"
,,,321,821406541819641856,,,/mediatamadotco/status/821406541819641856?p=v,,Jan 17,mediatamadotco,,,,,I added a video to a @YouTube playlist youtu.be/LJyKvW3-GrM?a Bentrok Dua Kelompok Demonstran di Depan Kantor Gubernur Jawa Tengah,"<div class=""dir-ltr"" dir=""ltr"">  I added a video to a <a href=""/YouTube"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""10228272"" data-screenname=""YouTube"">@YouTube</a> playlist <a href=""https://t.co/tkibUxuKeg"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://youtu.be/LJyKvW3-GrM?a"" data-url=""http://youtu.be/LJyKvW3-GrM?a"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://youtu.be/LJyKvW3-GrM?a"">youtu.be/LJyKvW3-GrM?a</a> Bentrok Dua Kelompok Demonstran di Depan Kantor <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>
</div>"
,,,322,821401709238951938,,,/SutantoEliza/status/821401709238951938?p=v,,Jan 17,SutantoEliza,,,,,[FULL] Satu Jam Lebih Dekat - Ganjar Pranowo (18/03/2016) youtu.be/hax6yImrMfU,"<div class=""dir-ltr"" dir=""ltr"">  [FULL] Satu Jam Lebih Dekat - <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> (18/03/2016) <a href=""https://t.co/qj9JTn9emk"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://youtu.be/hax6yImrMfU"" data-url=""http://youtu.be/hax6yImrMfU"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://youtu.be/hax6yImrMfU"">youtu.be/hax6yImrMfU</a>
</div>"
,,,323,821400018615750660,,,/tantan_purnama/status/821400018615750660?p=v,,Jan 17,tantan_purnama,,,,,Saya suka video @YouTube youtu.be/zIhh7znA4rA?a VIDEO HEBOH Ganjar Pranowo Pergoki Polisi Melakukan Pungli di Samsat Magelang,"<div class=""dir-ltr"" dir=""ltr"">  Saya suka video <a href=""/YouTube"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""10228272"" data-screenname=""YouTube"">@YouTube</a> <a href=""https://t.co/6EyZZk6jmY"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://youtu.be/zIhh7znA4rA?a"" data-url=""http://youtu.be/zIhh7znA4rA?a"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://youtu.be/zIhh7znA4rA?a"">youtu.be/zIhh7znA4rA?a</a> VIDEO HEBOH <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Pergoki Polisi Melakukan Pungli di Samsat Magelang
</div>"
,,,324,821378012163649536,,,/mutiulaliem/status/821378012163649536?p=v,,Jan 17,mutiulaliem,,,,,"Soal SK Gubernur Ganjar, Ini Cerita Tim Pengkajijurnas.com/artikel/12535/…","<div class=""dir-ltr"" dir=""ltr"">  Soal SK <span class=""twitter-hit-highlight"">Gubernur Ganjar</span>, Ini Cerita Tim Pengkaji

<a href=""https://t.co/u7AG2P0uc4"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/"" data-url=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/"">jurnas.com/artikel/12535/…</a>
</div>"
,,,325,821369781039181825,,,/beritagar/status/821369781039181825?p=v,,Jan 17,beritagar,,,,,Ganjar Pranowo cabut izin lingkungan pabrik semen sehari sebelum tenggat beritagar.id/artikel/berita…,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> cabut izin lingkungan pabrik semen sehari sebelum tenggat <a href=""https://t.co/aPJo3RXzBF"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://beritagar.id/artikel/berita/ganjar-pranowo-cabut-izin-lingkungan-pabrik-semen"" data-url=""https://beritagar.id/artikel/berita/ganjar-pranowo-cabut-izin-lingkungan-pabrik-semen"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://beritagar.id/artikel/berita/ganjar-pranowo-cabut-izin-lingkungan-pabrik-semen"">beritagar.id/artikel/berita…</a>
</div>"
,,,326,821366534983520257,,,/Din_Dunk45/status/821366534983520257?p=v,,Jan 17,Din_Dunk45,,,,,Gubernur Jawa Tengah Ajak Pejabat Daerah Berpartisipasi dalam Program Amnesti Pajak ow.ly/SB6d3084ehi,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> Ajak Pejabat Daerah Berpartisipasi dalam Program Amnesti Pajak <a href=""https://t.co/hIZBqnT1aK"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://ow.ly/SB6d3084ehi"" data-url=""http://ow.ly/SB6d3084ehi"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://ow.ly/SB6d3084ehi"">ow.ly/SB6d3084ehi</a>
</div>"
,,,327,821366249225650176,,,/poldajateng_/status/821366249225650176?p=v,,Jan 17,poldajateng_,,,,,Mahasiswa magang bidhumas dalam wawancara dgn Gubernur Jawa Tengah: youtu.be/FbXL6Sw7ILI?a via @YouTube,"<div class=""dir-ltr"" dir=""ltr"">  Mahasiswa magang bidhumas dalam wawancara dgn <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>: <a href=""https://t.co/BzAAr0T0Ht"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://youtu.be/FbXL6Sw7ILI?a"" data-url=""http://youtu.be/FbXL6Sw7ILI?a"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://youtu.be/FbXL6Sw7ILI?a"">youtu.be/FbXL6Sw7ILI?a</a> via <a href=""/YouTube"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""10228272"" data-screenname=""YouTube"">@YouTube</a>
</div>"
,,,328,821355242109489153,,,/beritagocom/status/821355242109489153?p=v,,Jan 17,beritagocom,,,,,Gubernur Jawa Tengah Digoda Wanita Gila@beritaGocom unik-lucu.beritago.com/2016/03/16/gub…,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> Digoda Wanita Gila  <a href=""/beritagocom"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""4863651001"" data-screenname=""beritagocom"">@beritaGocom</a> <a href=""https://t.co/XMXfQ2RyKl"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://unik-lucu.beritago.com/2016/03/16/gubernur-jawa-tengah-digoda-wanita-gila-15167"" data-url=""http://unik-lucu.beritago.com/2016/03/16/gubernur-jawa-tengah-digoda-wanita-gila-15167"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://unik-lucu.beritago.com/2016/03/16/gubernur-jawa-tengah-digoda-wanita-gila-15167"">unik-lucu.beritago.com/2016/03/16/gub…</a>
</div>"
,,,329,821346626610544640,,,/poldajateng_/status/821346626610544640?p=v,,Jan 17,poldajateng_,,,,,Kapolda Jateng dalam acara Live TVRI Pilkada Damai di Gubernur Jawa Tengah: youtu.be/uRA0gy5UjOM?a via @YouTube,"<div class=""dir-ltr"" dir=""ltr"">  Kapolda Jateng dalam acara Live TVRI Pilkada Damai di <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>: <a href=""https://t.co/uT6ZUnp4Y6"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://youtu.be/uRA0gy5UjOM?a"" data-url=""http://youtu.be/uRA0gy5UjOM?a"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://youtu.be/uRA0gy5UjOM?a"">youtu.be/uRA0gy5UjOM?a</a> via <a href=""/YouTube"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""10228272"" data-screenname=""YouTube"">@YouTube</a>
</div>"
,,,330,821325568855703553,,,/Wolfcrime/status/821325568855703553?p=v,,Jan 17,Wolfcrime,,,,,Gaya Melanie Subono Berjuang Bersama Kartini Kendeng: Melanie mengaku kecewa dengan sikap Ganjar Pranowo. goo.gl/fb/D39xCk #VivaNews,"<div class=""dir-ltr"" dir=""ltr"">  Gaya Melanie Subono Berjuang Bersama Kartini Kendeng: Melanie mengaku kecewa dengan sikap <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>. <a href=""https://t.co/bkqcbjv5WK"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://goo.gl/fb/D39xCk"" data-url=""https://goo.gl/fb/D39xCk"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://goo.gl/fb/D39xCk"">goo.gl/fb/D39xCk</a> <a href=""/hashtag/VivaNews?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#VivaNews</a>
</div>"
,,,331,821324393569783808,,,/arifin_jaynal/status/821324393569783808?p=v,,Jan 17,arifin_jaynal,,,,,"Siaran Pers*KEPUTUSAN GUBERNUR JAWA TENGAH YANG MENCABUT IZIN, TAPI MEMERINTAHKAN PERBAIKAN ADALAH BENTUK... fb.me/2PZ6LrcGA","<div class=""dir-ltr"" dir=""ltr"">  Siaran Pers

*KEPUTUSAN <span class=""twitter-hit-highlight"">GUBERNUR JAWA TENGAH</span> YANG MENCABUT IZIN, TAPI MEMERINTAHKAN PERBAIKAN ADALAH BENTUK... <a href=""https://t.co/SIIkI39XHW"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/2PZ6LrcGA"" data-url=""http://fb.me/2PZ6LrcGA"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/2PZ6LrcGA"">fb.me/2PZ6LrcGA</a>
</div>"
,,,332,821318751165386752,,,/Kabar_Maritim/status/821318751165386752?p=v,,Jan 17,Kabar_Maritim,,,,,"Nelayan Tegal, Batang, Juwana, Rembang di kantor Gubernur Jawa Tengah, pagi ini, 17 Januari 2017. pic.twitter.com/xbUyn7x1Dp","<div class=""dir-ltr"" dir=""ltr"">  Nelayan Tegal, Batang, Juwana, Rembang di kantor <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>, pagi ini, 17 Januari 2017. <a href=""https://t.co/xbUyn7x1Dp"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821318741480742912"" dir=""ltr"" data-url=""https://twitter.com/Kabar_Maritim/status/821318751165386752/photo/1"" data-tco-id=""xbUyn7x1Dp"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/Kabar_Maritim/status/821318751165386752/photo/1"">pic.twitter.com/xbUyn7x1Dp</a>
</div>"
,,,333,821314669893677056,,,/jurnascom/status/821314669893677056?p=v,,Jan 17,jurnascom,,,,,"Soal SK Gubernur Ganjar, Ini Cerita Tim Pengkaji jurnas.com/artikel/12535/…","<div class=""dir-ltr"" dir=""ltr"">  Soal SK <span class=""twitter-hit-highlight"">Gubernur Ganjar</span>, Ini Cerita Tim Pengkaji <a href=""https://t.co/KmUQEKoAkD"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/#.WH38eIoDp0I.twitter"" data-url=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/#.WH38eIoDp0I.twitter"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://www.jurnas.com/artikel/12535/Soal-SK-Gubernur-Ganjar-Ini-Cerita-Tim-Pengkaji/#.WH38eIoDp0I.twitter"">jurnas.com/artikel/12535/…</a>
</div>"
,,,334,821313330149257216,,,/Wolfcrime/status/821313330149257216?p=v,,Jan 17,Wolfcrime,,,,,"Izin Semen Rembang Dicabut, Kartini Kendeng Hentikan Aksi: Gubernur Jawa Tengah cabut izin lingkungan… goo.gl/fb/w7zffE #VivaNews","<div class=""dir-ltr"" dir=""ltr"">  Izin Semen Rembang Dicabut, Kartini Kendeng Hentikan Aksi: <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> cabut izin lingkungan… <a href=""https://t.co/yXp6OirLmj"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://goo.gl/fb/w7zffE"" data-url=""https://goo.gl/fb/w7zffE"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://goo.gl/fb/w7zffE"">goo.gl/fb/w7zffE</a> <a href=""/hashtag/VivaNews?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#VivaNews</a>
</div>"
,,,335,821312265928384512,,,/AkuSukaMinumTeh/status/821312265928384512?p=v,,Jan 17,AkuSukaMinumTeh,,,,,Ganjar Pranowo Cabut Izin Lingkungan PT Semen Indonesia di Rembang dlvr.it/N7SNbt pic.twitter.com/JMhUZ1L8kA,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Cabut Izin Lingkungan PT Semen Indonesia di Rembang <a href=""https://t.co/Dmreaw9VYQ"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/N7SNbt"" data-url=""http://dlvr.it/N7SNbt"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/N7SNbt"">dlvr.it/N7SNbt</a> <a href=""https://t.co/JMhUZ1L8kA"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821312263273390080"" dir=""ltr"" data-url=""https://twitter.com/AkuSukaMinumTeh/status/821312265928384512/photo/1"" data-tco-id=""JMhUZ1L8kA"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/AkuSukaMinumTeh/status/821312265928384512/photo/1"">pic.twitter.com/JMhUZ1L8kA</a>
</div>"
,,,336,821295759463022592,,,/BaznasJateng/status/821295759463022592?p=v,,Jan 17,BaznasJateng,,,,,"Penyerahan ZIS berupa beasiswa kepada pelajar SD senilai Rp. 156.750.000,-oleh Bapak Gubernur Jawa Tengah @ganjarpranowo @rudyapriyantono pic.twitter.com/DVQE6yyCjv","<div class=""dir-ltr"" dir=""ltr"">  Penyerahan ZIS berupa beasiswa kepada pelajar SD senilai Rp. 156.750.000,-  oleh Bapak <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> <a href=""/ganjarpranowo"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""109762193"" data-screenname=""ganjarpranowo"">@ganjarpranowo</a> <a href=""/rudyapriyantono"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""1414910168"" data-screenname=""rudyapriyantono"">@rudyapriyantono</a> <a href=""https://t.co/DVQE6yyCjv"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821295738642571266"" dir=""ltr"" data-url=""https://twitter.com/BaznasJateng/status/821295759463022592/photo/1"" data-tco-id=""DVQE6yyCjv"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/BaznasJateng/status/821295759463022592/photo/1"">pic.twitter.com/DVQE6yyCjv</a>
</div>"
,,,337,821293738378919936,,,/Orang_Rembang/status/821293738378919936?p=v,,Jan 17,Orang_Rembang,,,,,"14.Maka sebetulnya, dr apa yg telah dilakukan Ganjar Pranowo &; PT Semen Indonesia, tidak ada alasan lagi bagi mereka yang menolak. #kendeng","<div class=""dir-ltr"" dir=""ltr"">  14.Maka sebetulnya, dr apa yg telah dilakukan <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> &amp; PT Semen Indonesia, tidak ada alasan lagi bagi mereka yang menolak. <a href=""/hashtag/kendeng?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#kendeng</a>
</div>"
,,,338,821293409356906496,,,/Barok574/status/821293409356906496?p=v,,Jan 17,Barok574,,,,,"Setelah Kecewa Pilih Jokowi, Nelayan Tegal Datangi Ganjar Pranowo | Berita Lokal Radar Tegal fb.me/6sdZ0RAsm","<div class=""dir-ltr"" dir=""ltr"">  Setelah Kecewa Pilih Jokowi, Nelayan Tegal Datangi <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> | Berita Lokal Radar Tegal <a href=""https://t.co/gVntL85fAl"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/6sdZ0RAsm"" data-url=""http://fb.me/6sdZ0RAsm"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/6sdZ0RAsm"">fb.me/6sdZ0RAsm</a>
</div>"
,,,339,821292479622197248,,,/Orang_Rembang/status/821292479622197248?p=v,,Jan 17,Orang_Rembang,,,,,"9.Kedua, sebagimana Gubernur Ganjar,PT Semen Indonesia taat hukum &; akan melakukan penyempurnaan sbgmana perintah PK MA. #kendeng","<div class=""dir-ltr"" dir=""ltr"">  9.Kedua, sebagimana <span class=""twitter-hit-highlight"">Gubernur Ganjar</span>,  PT Semen Indonesia taat hukum &amp; akan melakukan penyempurnaan sbgmana perintah PK MA. <a href=""/hashtag/kendeng?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#kendeng</a>
</div>"
,,,340,821292015165972481,,,/Alfatah_Harimba/status/821292015165972481?p=v,,Jan 17,Alfatah_Harimba,,,,,Aksi di Depan Kantor Gubernur Jawa Tengah Berlangsung Ricuh mediakita.co/2017/01/aksi-d…,"<div class=""dir-ltr"" dir=""ltr"">  Aksi di Depan Kantor <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> Berlangsung Ricuh <a href=""https://t.co/DxEXXjoxyx"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://mediakita.co/2017/01/aksi-depan-kantor-gubernur-jawa-tengah-berlangsung-ricuh/"" data-url=""https://mediakita.co/2017/01/aksi-depan-kantor-gubernur-jawa-tengah-berlangsung-ricuh/"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://mediakita.co/2017/01/aksi-depan-kantor-gubernur-jawa-tengah-berlangsung-ricuh/"">mediakita.co/2017/01/aksi-d…</a>
</div>"
,,,341,821291473387843585,,,/Orang_Rembang/status/821291473387843585?p=v,,Jan 17,Orang_Rembang,,,,,"5..dan penundaan addendum dgn no SK 660.1/30 tahun 2016, oleh Ganjar Pranowo yg dikemukakan Senin, 16 Jan 2017 kemarin. #kendeng","<div class=""dir-ltr"" dir=""ltr"">  5..dan penundaan addendum dgn no SK 660.1/30 tahun 2016, oleh <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> yg dikemukakan Senin, 16 Jan 2017 kemarin. <a href=""/hashtag/kendeng?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#kendeng</a>
</div>"
,,,342,821283211422511107,,,/Harian_Jogja/status/821283211422511107?p=v,,Jan 17,Harian_Jogja,,,,,"PABRIK SEMEN PATI : Kecewa Ganjar Pranowo, Melanie Subono Ikut Demo dlvr.it/N7QDbc pic.twitter.com/ueXXcoIhqh","<div class=""dir-ltr"" dir=""ltr"">  PABRIK SEMEN PATI : Kecewa <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>, Melanie Subono Ikut Demo <a href=""https://t.co/iLXT1EFprG"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/N7QDbc"" data-url=""http://dlvr.it/N7QDbc"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/N7QDbc"">dlvr.it/N7QDbc</a> <a href=""https://t.co/ueXXcoIhqh"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""821283207999995905"" dir=""ltr"" data-url=""https://twitter.com/Harian_Jogja/status/821283211422511107/photo/1"" data-tco-id=""ueXXcoIhqh"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/Harian_Jogja/status/821283211422511107/photo/1"">pic.twitter.com/ueXXcoIhqh</a>
</div>"
,,,343,821282268870279168,,,/SeptiaWorr/status/821282268870279168?p=v,,Jan 17,SeptiaWorr,,,,,▶ ift.tt/2juGJbA ←← #bokepstreaming #bokep #openbo bispak jakarta bisyar tangerang ♥ Panas Banget Gubernur Ganjar Beberkan Tuntut…,"<div class=""dir-ltr"" dir=""ltr"">  ▶ <a href=""https://t.co/f9CwcXVzOY"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://ift.tt/2juGJbA"" data-url=""http://ift.tt/2juGJbA"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://ift.tt/2juGJbA"">ift.tt/2juGJbA</a> ←← <a href=""/hashtag/bokepstreaming?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#bokepstreaming</a> <a href=""/hashtag/bokep?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#bokep</a> <a href=""/hashtag/openbo?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#openbo</a> bispak jakarta bisyar tangerang ♥ Panas Banget <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> Beberkan Tuntut…
</div>"
